Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
316,70.6200,110.4182,70.7258,109.9155,70.7238,110.2155,2.2496
317,70.7014,110.5579,71.0969,110.5334,70.9477,110.4283,2.0726
318,70.7868,110.6957,70.5999,110.5214,70.7606,110.5367,2.8263
319,70.8761,110.8315,71.1017,110.7053,70.9622,110.6739,1.5181
320,70.9691,110.9651,70.8686,110.6530,70.9417,110.7466,1.9859
321,71.0659,111.0965,70.9149,111.3514,70.9462,111.0973,2.2220
322,71.1663,111.2256,71.1235,111.3112,71.0730,111.2796,0.4097
323,71.2704,111.3522,71.5937,111.0802,71.4040,111.2687,5.3126
324,71.3780,111.4762,71.5158,111.1166,71.5015,111.2710,1.3881
325,71.4890,111.5975,71.4708,111.7390,71.5169,111.5551,2.9003
326,71.6035,111.7160,71.5420,111.9154,71.5652,111.7865,6.5668
327,71.7213,111.8316,71.7428,112.0437,71.6968,111.9821,0.2151
328,71.8424,111.9442,71.8889,111.5991,71.8940,111.9665,6.4194
329,71.9666,112.0538,72.2460,111.4948,72.1707,111.8782,5.5375
330,72.0939,112.1602,71.6358,112.1061,71.9290,112.0900,6.0597
331,72.2242,112.2632,72.1562,112.6484,72.0937,112.4143,2.4857
332,72.3574,112.3630,72.4043,112.3112,72.2770,112.3890,4.3040
333,72.4933,112.4592,72.4196,112.5106,72.3716,112.4782,2.6651
334,72.6320,112.5520,72.8711,112.8827,72.6858,112.7022,4.7764
335,72.7733,112.6411,72.7697,112.5197,72.8050,112.7417,6.2792
336,72.9171,112.7265,72.8068,112.5145,72.8666,112.7245,1.0551
337,73.0633,112.8082,73.0544,112.9340,72.9946,112.8484,3.0366
338,73.2118,112.8860,73.4690,112.6835,73.3244,112.8469,2.5181
339,73.3625,112.9599,73.5031,113.4009,73.4660,113.1374,1.5940
340,73.5153,113.0299,73.3093,113.0220,73.4718,113.2288,6.7395
341,73.6701,113.0958,73.6811,113.0982,73.6471,113.2350,0.7904
